Batch Size,Epochs,Train Size,Train Time,MSE Train,rep,error_trace
128,100,1500,19.928058624267578,0.02064938382567238,0,"[0.2297568  0.12673806 0.0848769  0.07841314 0.07453592 0.07090565
 0.06663848 0.06446633 0.06202872 0.06067548 0.05886181 0.05756005
 0.0552995  0.05438459 0.05253826 0.0513725  0.05053842 0.04881699
 0.04760557 0.04718885 0.04592599 0.04600854 0.04449083 0.04259288
 0.04249732 0.04228917 0.0404205  0.04023294 0.03903595 0.03939908
 0.038116   0.03725643 0.03776747 0.03685992 0.03582618 0.03601413
 0.03437034 0.03517346 0.03538209 0.03357985 0.03332073 0.03378153
 0.0324168  0.03261139 0.03197686 0.0320214  0.03160113 0.03164381
 0.03037604 0.03015315 0.03032641 0.02957802 0.0295738  0.03030572
 0.02858075 0.02794921 0.03008082 0.02738548 0.02752989 0.02782157
 0.02728446 0.02893782 0.02617346 0.02699554 0.02682997 0.02584873
 0.02650376 0.02537089 0.02676465 0.02517744 0.0247837  0.02498832
 0.02623838 0.02460888 0.02391648 0.02446332 0.02341576 0.02539378
 0.02357292 0.02395501 0.02373898 0.0230442  0.02360374 0.02253322
 0.0230129  0.02362167 0.02321064 0.02232841 0.02242311 0.02202364
 0.02186836 0.02167386 0.02190544 0.02260685 0.02198364 0.02116398
 0.02128458 0.02119528 0.0204999  0.02064938]"
128,100,1500,21.032758712768555,0.01968240489625065,1,"[0.2236016  0.11876989 0.0831157  0.07490363 0.07149379 0.06822839
 0.06490108 0.06345634 0.06079755 0.05907766 0.05762435 0.05571936
 0.0545909  0.05368554 0.0509269  0.05072902 0.04893433 0.04831359
 0.0470959  0.04596889 0.04552861 0.04458641 0.04343492 0.04273643
 0.04185968 0.0408295  0.04080893 0.04020779 0.03799608 0.0384363
 0.0385262  0.0372713  0.0361271  0.03576003 0.03601962 0.03501016
 0.03455884 0.03437565 0.03376045 0.03258301 0.03368207 0.03204241
 0.03233397 0.03327473 0.03025655 0.03093083 0.02982266 0.03104338
 0.03071312 0.02920928 0.02950087 0.02865218 0.02878877 0.02883184
 0.02828591 0.02760693 0.02798459 0.02810518 0.02642329 0.02690943
 0.02567301 0.02677998 0.02526421 0.02580675 0.02673154 0.02675357
 0.02425841 0.02461648 0.02476715 0.02642759 0.02378293 0.02368634
 0.02406143 0.02317986 0.02568769 0.02273931 0.02262665 0.02274495
 0.02236264 0.02362709 0.02401659 0.02239794 0.02148621 0.0221658
 0.02202749 0.02196176 0.02121345 0.02185505 0.02146334 0.02136476
 0.02099277 0.02048626 0.02094371 0.02135182 0.0203753  0.02082856
 0.02029788 0.01969644 0.02054449 0.0196824 ]"
128,100,1500,18.48994207382202,0.02133442848835825,2,"[0.21918768 0.11301298 0.08662728 0.08081236 0.07592901 0.07191101
 0.06995934 0.06724431 0.06545279 0.06361124 0.06141378 0.05789376
 0.05671932 0.05510369 0.05376311 0.05342344 0.05043419 0.05164335
 0.04913901 0.04833781 0.04727694 0.04620912 0.04607306 0.04551497
 0.04358854 0.04442326 0.04328747 0.04176396 0.04159523 0.04055735
 0.04062876 0.03808271 0.03844765 0.03747009 0.03651493 0.0373141
 0.03691541 0.03502517 0.0347648  0.03490651 0.03658614 0.03329579
 0.03422591 0.03345929 0.03229187 0.03312956 0.03262016 0.03157135
 0.03184294 0.0309872  0.03113649 0.02995958 0.03107806 0.02905086
 0.03042289 0.03000962 0.028943   0.02851963 0.02812865 0.02826994
 0.02802381 0.02691523 0.02874271 0.02713326 0.026905   0.02637348
 0.02663547 0.02567812 0.02680606 0.02699497 0.0243254  0.02549014
 0.02451911 0.02518445 0.02555618 0.02550172 0.02411667 0.02390947
 0.02295861 0.02505496 0.02347932 0.02414268 0.0230641  0.02364419
 0.02269914 0.02231639 0.02360443 0.0230378  0.02169064 0.02219625
 0.02237306 0.0229783  0.02215301 0.02103114 0.02160669 0.02228233
 0.02201309 0.02075308 0.02121218 0.02133443]"
64,100,1500,26.68634819984436,0.020440279974359647,0,"[0.21228512 0.10627132 0.0809151  0.07454112 0.07135114 0.06834702
 0.06553625 0.06271994 0.06116217 0.05892286 0.05706989 0.0552392
 0.05334782 0.052017   0.05048039 0.04930367 0.04826601 0.04740955
 0.04617844 0.04534999 0.04397011 0.04334207 0.04229631 0.04217075
 0.04090269 0.04074838 0.0397374  0.038977   0.03833341 0.0389316
 0.03697668 0.0361575  0.03711998 0.03557416 0.03601254 0.03455846
 0.03432893 0.03395418 0.03342807 0.03283538 0.03293175 0.03223827
 0.03181493 0.03200967 0.03144087 0.03072848 0.03025726 0.03070081
 0.02959225 0.02918344 0.0293816  0.02813734 0.02785929 0.02779726
 0.02674779 0.02769543 0.02609332 0.02728801 0.02611014 0.02611934
 0.02603473 0.02613912 0.0251546  0.02586288 0.02512187 0.02592711
 0.02424007 0.02412313 0.02394686 0.02575982 0.02365369 0.0234558
 0.02366706 0.02374012 0.02352682 0.02382517 0.02280063 0.02363555
 0.02252523 0.02264663 0.0234091  0.02208792 0.02327009 0.02188432
 0.02176781 0.02171562 0.02257853 0.02175702 0.0216637  0.02164139
 0.02139353 0.02204945 0.02094686 0.02139153 0.02133901 0.02062858
 0.02062708 0.02053404 0.02054967 0.02044028]"
64,100,1500,26.39981746673584,0.019218574035762305,1,"[0.21545302 0.11327438 0.08150725 0.07539664 0.06904763 0.06605123
 0.06398837 0.06202971 0.06004243 0.05780667 0.05554855 0.05390852
 0.05276673 0.05109789 0.0498374  0.04863767 0.04761889 0.04609421
 0.04485629 0.04414805 0.04207535 0.04101808 0.04082943 0.03896782
 0.03889084 0.03810429 0.03718711 0.03601409 0.0366575  0.03575738
 0.03426758 0.03526164 0.03343149 0.03311572 0.03285643 0.03309688
 0.03218753 0.03240116 0.03164011 0.03030674 0.03022374 0.03098216
 0.02910039 0.03041245 0.02922694 0.02955375 0.02816883 0.02859762
 0.02795389 0.02726078 0.02691255 0.02716567 0.02816249 0.02609788
 0.02630749 0.02596531 0.02713476 0.02545732 0.02596364 0.02535494
 0.02475443 0.02544794 0.02427382 0.02506348 0.024236   0.02516097
 0.02364697 0.02342408 0.023951   0.02300242 0.02385618 0.02341609
 0.02239424 0.02242387 0.02407515 0.02208163 0.02214487 0.02199922
 0.02167454 0.02252709 0.0213309  0.02134279 0.02126687 0.02149441
 0.02136581 0.02058528 0.02099111 0.02091705 0.02053104 0.02015315
 0.02065185 0.02030385 0.02070136 0.01985464 0.01991315 0.01947897
 0.0197936  0.01975113 0.01920666 0.01921857]"
64,100,1500,26.388293743133545,0.01825123079362094,2,"[0.20824053 0.10583349 0.07975024 0.07330034 0.06940323 0.06654076
 0.06275962 0.06054679 0.05800044 0.05655519 0.05485705 0.05321669
 0.05174979 0.05016748 0.0486413  0.04786772 0.04615457 0.04494683
 0.04473327 0.04317717 0.04174374 0.04201804 0.04001863 0.04037997
 0.03859922 0.0381228  0.03790375 0.03694791 0.03646198 0.03515261
 0.03446627 0.03398633 0.03429334 0.03278589 0.0325948  0.03361692
 0.03123928 0.03218074 0.03092637 0.0314505  0.03014539 0.03011773
 0.03000201 0.02987357 0.02830478 0.02865448 0.02811998 0.02817517
 0.02699743 0.02700187 0.02897997 0.02624911 0.02617659 0.02615242
 0.02591735 0.02611481 0.02472435 0.02609027 0.02435295 0.02469774
 0.02426709 0.02474081 0.02350978 0.02359889 0.02494075 0.02292994
 0.02373493 0.02352886 0.02230275 0.0224642  0.02205745 0.02258497
 0.02257415 0.02191902 0.0225778  0.02131186 0.02152773 0.02148613
 0.02157422 0.0207328  0.02051954 0.02063453 0.02013046 0.02105619
 0.02000833 0.021674   0.02004339 0.01948424 0.02003471 0.01956532
 0.01939923 0.01907217 0.01902723 0.02083067 0.01870097 0.01853892
 0.01866272 0.0192673  0.01836858 0.01825123]"
32,100,1500,41.42810249328613,0.020560209070589884,0,"[0.18844942 0.08978712 0.07493261 0.06999083 0.06611994 0.06370738
 0.06122604 0.05839444 0.05642329 0.05476991 0.05308396 0.05148578
 0.04997383 0.04860961 0.04715943 0.04607589 0.04489274 0.04394967
 0.04298251 0.04224647 0.04135578 0.04047734 0.0396465  0.03896223
 0.03830611 0.03765142 0.03692715 0.03630108 0.03571358 0.03534254
 0.03476284 0.0344701  0.03388506 0.03348305 0.03288882 0.03276256
 0.03230252 0.03165082 0.03135957 0.03097674 0.03113505 0.03045795
 0.03027603 0.03012309 0.02953429 0.02935654 0.02915766 0.02890039
 0.02851311 0.02784707 0.02773298 0.02820174 0.02711982 0.0271802
 0.02729518 0.02667739 0.02658674 0.02676113 0.02584081 0.0258338
 0.02560065 0.02546426 0.02508717 0.02562354 0.02477076 0.02463896
 0.02454442 0.02460008 0.02414244 0.02424741 0.02407991 0.02420795
 0.0235398  0.023274   0.02335255 0.02301287 0.02318799 0.02277446
 0.02289377 0.02247829 0.02248827 0.022426   0.02276579 0.02248579
 0.02206613 0.02190044 0.02172338 0.02181917 0.02149597 0.02162559
 0.02132945 0.02131049 0.02126706 0.02122008 0.02132159 0.02103488
 0.02086996 0.02074602 0.02066919 0.02056021]"
32,100,1500,42.32967448234558,0.021454249551436107,1,"[0.21147934 0.11145804 0.07721594 0.07219459 0.06795578 0.06555909
 0.06311048 0.05969572 0.05775615 0.05587004 0.0537538  0.05225199
 0.05085571 0.04951789 0.04842558 0.04708637 0.04617643 0.04507591
 0.0440802  0.04318173 0.0422142  0.04137312 0.04084673 0.03996988
 0.03929189 0.03845444 0.03810807 0.03748559 0.03693314 0.03670817
 0.03631469 0.03530357 0.034916   0.0341798  0.03449701 0.03326837
 0.03291352 0.03286941 0.03224524 0.03172525 0.03179912 0.03154889
 0.03089448 0.03061382 0.03009494 0.02971764 0.02929479 0.028948
 0.02913516 0.02869626 0.02888211 0.02798264 0.02804034 0.0284229
 0.02754551 0.02722841 0.02725672 0.02716952 0.02653751 0.02651654
 0.02605998 0.02674066 0.02580488 0.02563455 0.02613369 0.02528889
 0.02528163 0.02495643 0.02500118 0.02467115 0.02453419 0.02508238
 0.02449406 0.02429822 0.02430731 0.02393824 0.02401139 0.02369618
 0.02369012 0.02338173 0.02355792 0.02314998 0.0238722  0.02300361
 0.02286386 0.02258734 0.0226222  0.02248989 0.0221882  0.02205897
 0.02205718 0.02200526 0.02182598 0.0217297  0.02153425 0.02156643
 0.02155337 0.02130761 0.02121591 0.02145425]"
32,100,1500,38.521321296691895,0.019716230695691228,2,"[0.18480471 0.09278237 0.0745454  0.06828996 0.06526149 0.06260259
 0.06010926 0.0580285  0.05622124 0.05444969 0.052972   0.05158389
 0.05012554 0.04887244 0.04774968 0.04658116 0.04546345 0.0433656
 0.04214291 0.04122972 0.04047246 0.03963021 0.03883683 0.03810235
 0.03745429 0.03729548 0.0360265  0.03550042 0.03495573 0.03497824
 0.03418448 0.03370179 0.03274086 0.03267003 0.03216885 0.03140478
 0.03167115 0.03141874 0.03045189 0.03007199 0.02947209 0.03018515
 0.02903052 0.02849344 0.02918206 0.02802046 0.02769202 0.02747719
 0.02767966 0.02707797 0.02677795 0.02666933 0.02632771 0.02603913
 0.02612887 0.02558407 0.02516118 0.02542929 0.02486589 0.02495708
 0.02460437 0.02428569 0.02463304 0.02392995 0.02378793 0.02374439
 0.02411211 0.02332775 0.02328784 0.02306534 0.02288929 0.02303385
 0.02257736 0.02298039 0.02268172 0.02218005 0.02231194 0.0219896
 0.02180944 0.02168766 0.02224446 0.02156807 0.02153483 0.02126775
 0.02115253 0.0212118  0.02108333 0.0208275  0.02077054 0.02111809
 0.02057621 0.02048347 0.02040611 0.02081063 0.02016937 0.02010593
 0.02002943 0.02004904 0.01980737 0.01971623]"
512,100,3000,30.09527039527893,0.024474307798033595,0,"[0.27766014 0.16554282 0.13534296 0.15102274 0.15023768 0.14649304
 0.14475844 0.13828381 0.11471518 0.08707048 0.08087287 0.07571507
 0.07276889 0.07049897 0.06828088 0.06446737 0.06316073 0.06121651
 0.0594242  0.05946743 0.05587671 0.05588726 0.05459315 0.0515927
 0.05297647 0.05177993 0.05053286 0.04896659 0.04768867 0.0478426
 0.04735158 0.04585475 0.04531023 0.04536785 0.04405059 0.04230159
 0.04242431 0.04203796 0.04253443 0.04291971 0.04069789 0.03920674
 0.03974434 0.04059453 0.03896064 0.04014196 0.03709251 0.03816929
 0.03837575 0.03722526 0.03702463 0.03489365 0.0372716  0.03463854
 0.03438239 0.03529257 0.03605006 0.03350396 0.03449922 0.03364675
 0.03352651 0.03253228 0.03351303 0.03133566 0.03269576 0.03221729
 0.0335224  0.03031429 0.03001908 0.03103953 0.03175831 0.02983001
 0.02948352 0.03027231 0.03057437 0.02961092 0.03009245 0.02788481
 0.02925975 0.02988837 0.02868004 0.02696334 0.02803136 0.02709298
 0.02994894 0.02652542 0.0275663  0.0277051  0.02614083 0.02752516
 0.02588873 0.0262094  0.02618618 0.02555272 0.02566861 0.02615058
 0.02724604 0.02446833 0.02524507 0.02447431]"
512,100,3000,29.42474675178528,0.025002158011768787,1,"[0.27953629 0.15496431 0.11103117 0.09263336 0.07889181 0.07551439
 0.07086567 0.07070977 0.06701945 0.06461231 0.06297256 0.06102419
 0.05860439 0.05729652 0.05558917 0.05576982 0.0533258  0.05106729
 0.05021486 0.04867529 0.04805857 0.04775529 0.04592842 0.04786242
 0.04572695 0.04454985 0.04394711 0.04593889 0.04179372 0.04102115
 0.04170984 0.04073983 0.04075275 0.04000827 0.03889301 0.03907721
 0.03846567 0.04051616 0.03677886 0.0359698  0.03657758 0.03619218
 0.03691006 0.03564052 0.03421486 0.03448383 0.03517599 0.03620415
 0.034214   0.0342514  0.03325595 0.03432433 0.03253895 0.03150122
 0.03200474 0.03141033 0.03075288 0.03375221 0.03196954 0.02985866
 0.03056534 0.02905006 0.02989123 0.03312924 0.02968086 0.02745195
 0.02917743 0.02930099 0.03040149 0.02836102 0.03143793 0.02687984
 0.02746333 0.0284622  0.02714016 0.02658065 0.02701717 0.02728879
 0.02923307 0.02583456 0.02559388 0.02657229 0.02727895 0.02551833
 0.02637515 0.0260792  0.02457109 0.0257565  0.0281524  0.02530086
 0.02407851 0.02417011 0.02396822 0.02627405 0.025625   0.02299028
 0.02339492 0.02454457 0.02378871 0.02500216]"
512,100,3000,29.687307834625244,0.026316911147829393,2,"[0.25816473 0.12848992 0.15206897 0.14942091 0.14899427 0.14685196
 0.14597608 0.14503815 0.14461929 0.14394779 0.14234545 0.14039898
 0.13923987 0.13264302 0.11168685 0.08833221 0.08128017 0.07490286
 0.07220753 0.06979864 0.06612878 0.06445718 0.06241701 0.06110986
 0.05960127 0.05712965 0.05571788 0.05405469 0.0539637  0.05277018
 0.05128766 0.05114179 0.04951339 0.04983648 0.04667174 0.04658237
 0.04553934 0.04500597 0.04471458 0.04454951 0.04256349 0.04344275
 0.04176794 0.0414985  0.04064974 0.0406438  0.04266102 0.03822757
 0.03894906 0.03773    0.03793013 0.04021517 0.03600592 0.03596579
 0.03540324 0.03644881 0.03675359 0.03603587 0.03435861 0.03521317
 0.0345549  0.03274338 0.03507752 0.03540838 0.03264489 0.03231763
 0.03229406 0.03406138 0.03154405 0.03158737 0.03091272 0.03161677
 0.03337519 0.031435   0.02899313 0.0295689  0.03061315 0.0313696
 0.02981937 0.02989581 0.02922269 0.03039093 0.02939641 0.02824047
 0.02752776 0.02778999 0.02980304 0.02877472 0.02727523 0.02678782
 0.02743013 0.02887046 0.02764849 0.02684129 0.02645495 0.02694132
 0.02798305 0.02600655 0.02536723 0.02631691]"
256,100,3000,32.60097551345825,0.015484810644312237,0,"[0.19489997 0.08488654 0.07404033 0.06969337 0.0658117  0.06256555
 0.05944078 0.05672598 0.05477747 0.05221315 0.04931543 0.04748652
 0.04679552 0.04416243 0.04309615 0.04228146 0.04120179 0.03970491
 0.03897795 0.0388932  0.03720016 0.03601019 0.03603968 0.03490729
 0.03393541 0.03394301 0.03385709 0.03245438 0.03162659 0.03144782
 0.03170579 0.03015616 0.02997943 0.03045321 0.02885068 0.02826823
 0.02839141 0.02826579 0.02736815 0.02740243 0.02769845 0.02586468
 0.0264309  0.02517288 0.02609259 0.0255606  0.02456232 0.02391477
 0.02544706 0.02400104 0.02333455 0.02341744 0.02420815 0.0231281
 0.02258174 0.02200553 0.02363172 0.02125277 0.02177337 0.02166066
 0.02265669 0.02003235 0.02136798 0.02102649 0.02055124 0.01998113
 0.02016812 0.0205779  0.02059054 0.01909782 0.01929484 0.02033824
 0.01863425 0.01903066 0.018465   0.0198686  0.01843098 0.01747362
 0.01824395 0.01842803 0.018348   0.01768422 0.0171251  0.01823913
 0.01741854 0.01720022 0.017576   0.01709479 0.01633773 0.01786178
 0.01630736 0.01654132 0.01641996 0.01687647 0.01651188 0.01559171
 0.01629309 0.01565699 0.01660318 0.01548481]"
256,100,3000,34.648871421813965,0.015521267347202812,1,"[0.20027725 0.08764695 0.07569248 0.06917534 0.06427379 0.06011299
 0.05789793 0.05576393 0.05262124 0.05076486 0.04890675 0.04715764
 0.04643927 0.04403404 0.04310939 0.0417765  0.04115604 0.04002222
 0.03892197 0.03862175 0.03705886 0.03668934 0.03629985 0.03516621
 0.03540227 0.03374411 0.03345435 0.03349849 0.03276531 0.03154283
 0.03185056 0.03063304 0.03032314 0.03049842 0.02997823 0.02917734
 0.02838908 0.02810106 0.02989647 0.02703493 0.0262468  0.02757567
 0.02670847 0.02567236 0.02732238 0.02498591 0.02542413 0.024666
 0.02469814 0.02639887 0.02334502 0.02427071 0.02349177 0.02490174
 0.02284116 0.02282589 0.02352189 0.02262277 0.02245296 0.0227781
 0.02218262 0.02160849 0.02051124 0.02288599 0.02111194 0.02102863
 0.02062563 0.02221259 0.01981431 0.02020032 0.01995495 0.02147006
 0.01998378 0.01966639 0.01912301 0.01991398 0.01911755 0.018436
 0.01867453 0.01857109 0.01820975 0.01780337 0.01734001 0.01735114
 0.01832676 0.01710314 0.01683058 0.01741393 0.01676174 0.01827554
 0.01632765 0.01622181 0.01697937 0.01605702 0.01619211 0.01703328
 0.01590955 0.01662508 0.01559317 0.01552127]"
256,100,3000,41.47173595428467,0.017277228867366896,2,"[0.18945448 0.08317015 0.07377939 0.06859831 0.06463095 0.06211772
 0.05926646 0.05661127 0.05431669 0.05200014 0.0495546  0.0478839
 0.04679395 0.04549672 0.04355461 0.04227245 0.04156295 0.04090703
 0.03960245 0.03887261 0.03770219 0.03769081 0.0355465  0.03578215
 0.03542178 0.03423099 0.03328296 0.03342286 0.03206971 0.03205886
 0.03196158 0.03103437 0.02992104 0.02960909 0.03100593 0.02924597
 0.02796075 0.02818824 0.02896672 0.02719585 0.0262661  0.02721853
 0.02693837 0.02615449 0.02542367 0.02584173 0.02567029 0.02446
 0.02441032 0.02561268 0.0243516  0.02303071 0.02413676 0.02241652
 0.0225779  0.02374606 0.0222065  0.02253243 0.02173845 0.02297922
 0.02090818 0.02158231 0.02106583 0.02164241 0.02046039 0.02071014
 0.02052426 0.02065572 0.02003153 0.0198536  0.0193471  0.02074998
 0.01945316 0.01876321 0.01869513 0.02012744 0.01830437 0.01836654
 0.01829456 0.01777609 0.01978447 0.01775014 0.01772001 0.01745807
 0.01844206 0.01744362 0.01761849 0.01690745 0.01688559 0.01767612
 0.01695303 0.01639145 0.01655668 0.01641527 0.01775949 0.01617969
 0.01601956 0.01576416 0.01613044 0.01727723]"
128,100,3000,46.83752942085266,0.01542692749080049,0,"[0.17853757 0.07839485 0.06956856 0.06492395 0.06068171 0.05757286
 0.05465177 0.05210202 0.04996455 0.04831705 0.04595186 0.04488212
 0.04290886 0.04141991 0.04061414 0.03899288 0.03797143 0.03706098
 0.03589924 0.03547323 0.03374405 0.03399043 0.0320535  0.03279221
 0.03149663 0.0306214  0.03021952 0.0296653  0.02868896 0.02920864
 0.02750129 0.0283329  0.02700004 0.02663841 0.02706887 0.02563059
 0.0254868  0.0260809  0.02483606 0.02519802 0.02384241 0.02491016
 0.02368784 0.02385293 0.02334561 0.02312643 0.02264079 0.02279137
 0.02224083 0.02231638 0.02156203 0.02218588 0.02090567 0.02136802
 0.021289   0.02045338 0.02012723 0.02100901 0.01978715 0.01981983
 0.02033985 0.0190874  0.01913276 0.01924899 0.01941551 0.01940397
 0.01872765 0.01907964 0.01812821 0.01849629 0.0188228  0.01774457
 0.01841506 0.01819318 0.01783336 0.01752458 0.01769856 0.01772988
 0.01704018 0.01736003 0.01732563 0.01723541 0.01682514 0.01682647
 0.01678045 0.01714287 0.0169777  0.01627579 0.01681679 0.01614158
 0.01652272 0.01619941 0.0158362  0.01694218 0.01541998 0.01620336
 0.01582635 0.01581523 0.01570808 0.01542693]"
128,100,3000,39.429831981658936,0.013019288440563511,1,"[0.16242516 0.08036291 0.07131154 0.06576481 0.06179401 0.05853732
 0.05582251 0.05337547 0.05108545 0.04804729 0.04672452 0.04422827
 0.04276902 0.04201208 0.0404978  0.03992088 0.03830822 0.03668696
 0.03661877 0.03509761 0.0345416  0.03338716 0.03307807 0.03188974
 0.03220943 0.03055969 0.03072666 0.02961758 0.02912124 0.02835218
 0.02820265 0.02725887 0.0251086  0.02516512 0.02518445 0.02386641
 0.02350203 0.02302249 0.02270788 0.02383013 0.02159677 0.02253686
 0.02069506 0.02203937 0.0198806  0.02047053 0.0213669  0.01968541
 0.02002375 0.0201113  0.01909182 0.0189635  0.019712   0.01794134
 0.01870592 0.01914181 0.01787366 0.01820583 0.01778333 0.01731477
 0.01767382 0.01805692 0.01658264 0.01687324 0.01694777 0.01740864
 0.0162211  0.01620225 0.01661207 0.01585411 0.0167206  0.01570918
 0.01560068 0.01590185 0.01527144 0.01547782 0.01537264 0.01600701
 0.01443177 0.01531619 0.01468336 0.01451668 0.01571694 0.01420386
 0.01430014 0.01447798 0.01417441 0.01518413 0.01378653 0.01410785
 0.01411113 0.01394342 0.01425464 0.0132126  0.01378984 0.01370787
 0.01378994 0.01312268 0.01395165 0.01301929]"
128,100,3000,40.34332847595215,0.013951715211999295,2,"[0.16151143 0.07542412 0.06748139 0.06275667 0.05917334 0.05569576
 0.05350106 0.05096934 0.04891767 0.04688765 0.04527026 0.04350947
 0.04172723 0.04048369 0.03979282 0.03852538 0.03725851 0.03674278
 0.0357854  0.03491106 0.03408071 0.03342641 0.03287886 0.03212051
 0.03185397 0.03080718 0.03021659 0.03018605 0.02934828 0.02851736
 0.02906405 0.02789245 0.02823066 0.02650552 0.02708645 0.02574468
 0.02596358 0.02492018 0.02510583 0.02381594 0.02441563 0.02403937
 0.02314049 0.02385942 0.02283888 0.02288833 0.0222515  0.02194356
 0.02283017 0.02046334 0.02090924 0.02155364 0.02004255 0.01990363
 0.0204185  0.01950022 0.01953699 0.01844277 0.01941068 0.01837482
 0.01847363 0.01803077 0.01784116 0.01863348 0.01723911 0.01717495
 0.01836572 0.01707524 0.01746179 0.0167354  0.01681894 0.01679813
 0.01683324 0.01645035 0.01666755 0.0163387  0.01566009 0.01602822
 0.01612318 0.01624434 0.01521545 0.01534537 0.01520667 0.01616605
 0.01552479 0.01472928 0.01501928 0.01568845 0.01472107 0.01471326
 0.01513117 0.01469842 0.01426429 0.01507978 0.01410349 0.01415999
 0.01416847 0.0148138  0.01369946 0.01395172]"
